time,z_real,z_imag,radius,mean,mean_offset,mean_rate,mean_quadrature_difference,max_nodal_rate_residual,source_work,metric_speed_squared,internal_source_work,internal_dissipation
6.8067840827778845,0.024365525038552372,-0.014067442439954796,0.028134884879909564,0.49996765285807815,-3.2347141921827284e-05,2.0097937503665117e-05,3.820965625064149e-15,2.9520792277706875e-17,0.0011873648914963002,0.0011873648914963002,0.002374715241617292,0.002374715241617291
6.937683776677459,0.025233411334951068,-0.012443741382997597,0.028134884879909564,0.49997052425095656,-2.9475749043460583e-05,2.363267420553231e-05,3.4817628110066917e-15,1.5612511283791264e-17,0.0011873676738678675,0.0011873676738678677,0.0023747152416172925,0.002374715241617291
7.068583470577034,0.025993244290109713,-0.010766754315040476,0.028134884879909564,0.4999738001994387,-2.619980056129648e-05,2.625922047602391e-05,3.094807667514826e-15,6.765421556309548e-17,0.0011873700326485263,0.0011873700326485261,0.0023747152416172916,0.002374715241617291
7.199483164476609,0.02664177018266265,-0.009043662352164143,0.028134884879909564,0.49997735481066263,-2.2645189337358384e-05,2.7876639659410162e-05,2.6749097186383464e-15,3.469446951953614e-17,0.0011873716087353425,0.0011873716087353423,0.0023747152416172916,0.002374715241617291
7.330382858376184,0.02717621192517446,-0.007281844038687552,0.028134884879909568,0.49998105148291877,-1.8948517081235264e-05,2.84227752780656e-05,2.2382371292744424e-15,1.734723475976807e-17,0.0011873721621834272,0.0011873721621834276,0.002374715241617292,0.002374715241617292
7.461282552275758,0.027594280956054713,-0.005488843751108265,0.028134884879909568,0.4999847481551749,-1.5251844825112157e-05,2.7876639659410908e-05,1.801566233976433e-15,2.2551405187698492e-17,0.001187371608735343,0.0011873716087353432,0.0023747152416172925,0.002374715241617292
7.592182246175333,0.027894187039530054,-0.00367233939192411,0.028134884879909564,0.49998830276639883,-1.1697233601174063e-05,2.6259220476023913e-05,1.3816682850999532e-15,4.9439619065339e-17,0.0011873700326485261,0.0011873700326485261,0.002374715241617292,0.002374715241617291
7.723081940074907,0.028074645931708626,-0.001840109511675937,0.028134884879909564,0.499991578714881,-8.421285119009963e-06,2.363267420553194e-05,9.94691118751459e-16,6.765421556309548e-17,0.0011873676738678677,0.0011873676738678677,0.002374715241617292,0.002374715241617291
7.853981633974482,0.028134884879909564,-1.5461029701558764e-17,0.028134884879909564,0.49999445010775934,-5.54989224064324e-06,2.009793750366568e-05,6.554967750234744e-16,1.5612511283791264e-17,0.0011873648914963006,0.0011873648914963004,0.0023747152416172916,0.002374715241617291
7.984881327874057,0.028074645931708626,0.0018401095116759173,0.028134884879909564,0.49999680659901125,-3.1934009887737383e-06,1.5790848280175378e-05,3.7712617317192665e-16,5.724587470723463e-17,0.0011873621091246555,0.0011873621091246552,0.0023747152416172916,0.002374715241617291
8.115781021773632,0.027894187039530054,0.00367233939192409,0.028134884879909564,0.49999855762999057,-1.44237000943063e-06,1.087692553741717e-05,1.7029131536426718e-16,4.683753385137379e-17,0.0011873597503438103,0.0011873597503438105,0.002374715241617292,0.002374715241617291
8.246680715673206,0.027594280956054717,0.005488843751108232,0.028134884879909564,0.49999963590954893,-3.640904510403931e-07,5.5450085750147305e-06,4.293334723924191e-17,5.551115123125783e-17,0.0011873581742568079,0.0011873581742568077,0.002374715241617292,0.002374715241617291
8.377580409572781,0.027176211925174464,0.0072818440386875315,0.028134884879909564,0.5,2.3981620319137378e-20,0.0,-8.565620679109112e-20,2.211772431870429e-17,0.0011873576208086462,0.0011873576208086462,0.0023747152416172916,0.002374715241617291
8.508480103472357,0.026641770182662654,0.009043662352164134,0.028134884879909564,0.49999963590954893,-3.64090451040386e-07,-5.545008575013986e-06,4.2938429436925434e-17,2.6454533008646308e-17,0.0011873581742568075,0.0011873581742568075,0.0023747152416172916,0.002374715241617291
8.63937979737193,0.025993244290109727,0.010766754315040445,0.028134884879909568,0.49999855762999057,-1.4423700094306077e-06,-1.087692553741717e-05,1.7030147975963424e-16,1.9081958235744878e-17,0.0011873597503438105,0.0011873597503438108,0.002374715241617292,0.002374715241617292
8.770279491271506,0.025233411334951075,0.01244374138299758,0.028134884879909564,0.49999680659901125,-3.1934009887737023e-06,-1.5790848280175378e-05,3.771054208647189e-16,3.968179951296946e-17,0.0011873621091246555,0.0011873621091246555,0.002374715241617292,0.002374715241617291
8.90117918517108,0.02436552503855239,0.014067442439954765,0.028134884879909564,0.49999445010775934,-5.549892240643184e-06,-2.0097937503665673e-05,6.554789873315821e-16,1.734723475976807e-17,0.0011873648914963002,0.0011873648914963002,0.0023747152416172916,0.002374715241617291
9.032078879070655,0.023393301823275155,0.015630904548711032,0.028134884879909564,0.499991578714881,-8.421285119009892e-06,-2.363267420553194e-05,9.946758721584084e-16,2.0816681711721685e-17,0.001187367673867868,0.001187367673867868,0.0023747152416172916,0.002374715241617291
9.162978572970228,0.022320904898185636,0.017127432724489574,0.028134884879909564,0.49998830276639883,-1.1697233601174e-05,-2.6259220476024655e-05,1.38164456817743e-15,2.0166160408230382e-17,0.0011873700326485263,0.0011873700326485263,0.0023747152416172916,0.002374715241617291
9.293878266869804,0.02115292643155441,0.018550618603890564,0.028134884879909564,0.4999847481551749,-1.5251844825112091e-05,-2.7876639659410908e-05,1.8015255763949647e-15,1.5612511283791264e-17,0.0011873716087353425,0.0011873716087353425,0.0023747152416172916,0.002374715241617291
9.42477796076938,0.01989436788648692,0.019894367886486915,0.028134884879909564,0.49998105148291877,-1.8948517081235186e-05,-2.8422775278065968e-05,2.2381998598247632e-15,3.469446951953614e-18,0.0011873721621834274,0.001187372162183427,0.0023747152416172916,0.002374715241617291
9.555677654668953,0.01855061860389059,0.02115292643155439,0.028134884879909568,0.49997735481066263,-2.2645189337358286e-05,-2.7876639659410162e-05,2.6748927779794013e-15,1.734723475976807e-17,0.0011873716087353427,0.0011873716087353425,0.0023747152416172925,0.002374715241617292
9.686577348568528,0.017127432724489605,0.02232090489818562,0.028134884879909568,0.4999738001994387,-2.6199800561296387e-05,-2.6259220476024655e-05,3.094773786196936e-15,2.688821387764051e-17,0.0011873700326485263,0.0011873700326485263,0.002374715241617292,0.002374715241617292
9.817477042468102,0.015630904548711064,0.023393301823275134,0.028134884879909564,0.49997052425095656,-2.9475749043460478e-05,-2.363267420553194e-05,3.4817560347431137e-15,2.2551405187698492e-17,0.0011873676738678677,0.0011873676738678677,0.0023747152416172916,0.002374715241617291
9.948376736367678,0.014067442439954796,0.024365525038552372,0.028134884879909564,0.49996765285807815,-3.234714192182718e-05,-2.0097937503665673e-05,3.820958848800571e-15,2.949029909160572e-17,0.0011873648914963002,0.0011873648914963,0.002374715241617292,0.002374715241617291
10.079276430267253,0.012443741382997588,0.02523341133495107,0.028134884879909564,0.4999652963668263,-3.470363317369668e-05,-1.5790848280175378e-05,4.099320980322646e-15,2.2551405187698492e-17,0.0011873621091246555,0.0011873621091246552,0.0023747152416172916,0.002374715241617291
10.210176124166827,0.010766754315040476,0.025993244290109713,0.028134884879909564,0.49996354533584697,-3.645466415303978e-05,-1.087692553741717e-05,4.30615287351499e-15,1.5612511283791264e-17,0.0011873597503438105,0.0011873597503438108,0.0023747152416172916,0.002374715241617291
10.341075818066402,0.009043662352164143,0.02664177018266265,0.028134884879909564,0.49996246705628855,-3.7532943711430025e-05,-5.545008575013986e-06,4.433499194936991e-15,3.122502256758253e-17,0.0011873581742568077,0.0011873581742568077,0.0023747152416172916,0.002374715241617291
10.471975511965976,0.007281844038687564,0.027176211925174457,0.028134884879909568,0.49996210296583754,-3.7897034162470467e-05,0.0,4.476528468657509e-15,2.6020852139652106e-17,0.001187357620808646,0.0011873576208086458,0.002374715241617292,0.002374715241617292
10.602875205865551,0.005488843751108268,0.02759428095605471,0.028134884879909568,0.49996246705628855,-3.753294371143005e-05,5.545008575013986e-06,4.4334856424098346e-15,6.245004513516506e-17,0.0011873581742568075,0.0011873581742568075,0.002374715241617292,0.002374715241617292
10.733774899765125,0.0036723393919241253,0.02789418703953005,0.028134884879909564,0.49996354533584697,-3.6454664153039816e-05,1.087692553741717e-05,4.306132544724256e-15,3.8163916471489756e-17,0.0011873597503438105,0.0011873597503438103,0.0023747152416172916,0.002374715241617291
10.8646745936647,0.0018401095116759392,0.028074645931708626,0.028134884879909564,0.4999652963668263,-3.470363317369671e-05,1.5790848280174632e-05,4.099293875268334e-15,2.7972416050126014e-17,0.001187362109124655,0.0011873621091246552,0.002374715241617292,0.002374715241617291
10.995574287564276,6.6261555863823264e-18,0.028134884879909564,0.028134884879909564,0.49996765285807815,-3.234714192182722e-05,2.009793750366568e-05,3.820938520009837e-15,2.6457921140435325e-17,0.0011873648914962997,0.0011873648914962997,0.002374715241617291,0.002374715241617291
11.12647398146385,-0.001840109511675904,0.028074645931708626,0.028134884879909564,0.49997052425095656,-2.9475749043460516e-05,2.3632674205531197e-05,3.4817357059523796e-15,1.734723475976807e-17,0.0011873676738678677,0.0011873676738678675,0.0023747152416172916,0.002374715241617291
11.257373675363425,-0.003672339391924088,0.027894187039530054,0.028134884879909564,0.4999738001994387,-2.6199800561296407e-05,2.6259220476024282e-05,3.094777174328725e-15,7.003946034256359e-17,0.0011873700326485255,0.0011873700326485255,0.0023747152416172916,0.002374715241617291
11.388273369262999,-0.00548884375110823,0.027594280956054713,0.028134884879909564,0.49997735481066263,-2.2645189337358303e-05,2.787663965941053e-05,2.6748927779794013e-15,3.8163916471489756e-17,0.0011873716087353425,0.001187371608735342,0.002374715241617291,0.002374715241617291
11.519173063162574,-0.007281844038687529,0.027176211925174464,0.028134884879909564,0.49998105148291877,-1.8948517081235203e-05,2.842277527806634e-05,2.2382269648790754e-15,1.9081958235744878e-17,0.0011873721621834265,0.0011873721621834268,0.0023747152416172916,0.002374715241617291
11.650072757062148,-0.009043662352164108,0.026641770182662665,0.028134884879909564,0.4999847481551749,-1.525184482511211e-05,2.7876639659410162e-05,1.8015323526585428e-15,5.4643789493269423e-17,0.0011873716087353423,0.0011873716087353425,0.0023747152416172916,0.002374715241617291
11.780972450961723,-0.010766754315040442,0.02599324429010973,0.028134884879909568,0.49998830276639883,-1.1697233601174002e-05,2.6259220476024282e-05,1.38164456817743e-15,3.5561831257524545e-17,0.001187370032648526,0.0011873700326485263,0.0023747152416172916,0.002374715241617292
11.911872144861299,-0.01244374138299758,0.025233411334951075,0.028134884879909564,0.499991578714881,-8.421285119009899e-06,2.363267420553194e-05,9.946724840266194e-16,7.025630077706069e-17,0.0011873676738678673,0.0011873676738678673,0.0023747152416172925,0.002374715241617291
12.042771838760872,-0.014067442439954765,0.02436552503855239,0.028134884879909564,0.49999445010775934,-5.549892240643184e-06,2.009793750366586e-05,6.554730581009513e-16,7.806255641895632e-17,0.0011873648914963,0.0011873648914963002,0.002374715241617292,0.002374715241617291
12.173671532660448,-0.01563090454871103,0.023393301823275155,0.028134884879909564,0.49999680659901125,-3.1934009887736756e-06,1.579084828017556e-05,3.771143147106651e-16,5.898059818321144e-17,0.0011873621091246546,0.0011873621091246548,0.002374715241617291,0.002374715241617291
12.304571226560022,-0.017127432724489574,0.02232090489818564,0.028134884879909568,0.49999855762999057,-1.4423700094305715e-06,1.0876925537417354e-05,1.7028093921066332e-16,3.9898639947466563e-17,0.0011873597503438105,0.0011873597503438105,0.0023747152416172916,0.002374715241617292
12.435470920459597,-0.018550618603890564,0.02115292643155441,0.028134884879909564,0.49999963590954893,-3.6409045104032345e-07,5.545008575014312e-06,4.289099559187919e-17,5.898059818321144e-17,0.0011873581742568075,0.0011873581742568072,0.002374715241617292,0.002374715241617291
12.566370614359172,-0.019894367886486915,0.01989436788648692,0.028134884879909564,0.5,1.2049043674692422e-19,-1.4782991942138466e-19,-1.130788984584491e-19,2.688821387764051e-17,0.0011873576208086454,0.0011873576208086458,0.002374715241617292,0.002374715241617291
