sigma,t,phi_s
0.4391959798994975,14.020100502512562,-2.2591501029249863
0.44020100502512566,14.020100502512562,-2.2631695629332294
0.44120603015075377,14.020100502512562,-2.267154390167348
0.44221105527638194,14.020100502512562,-2.2711036491455405
0.44321608040201005,14.020100502512562,-2.275016397294309
0.4442211055276382,14.020100502512562,-2.2788916854452617
0.4452261306532663,14.020100502512562,-2.282728558357957
0.4462311557788945,14.020100502512562,-2.286526055268923
0.4472361809045226,14.020100502512562,-2.290283210466928
0.4482412060301508,14.020100502512562,-2.293999053894497
0.4492462311557789,14.020100502512562,-2.2976726117756168
0.45025125628140705,14.020100502512562,-2.3013029072694833
0.4512562814070352,14.020100502512562,-2.3048889611500765
0.45226130653266333,14.020100502512562,-2.3084297925112622
0.45326633165829144,14.020100502512562,-2.311924419497037
0.4542713567839196,14.020100502512562,-2.3153718600564446
0.4552763819095478,14.020100502512562,-2.3187711327226057
0.4562814070351759,14.020100502512562,-2.3221212574152026
0.45728643216080406,14.020100502512562,-2.325421256265673
0.45829145728643217,14.020100502512562,-2.32867015446427
0.45929648241206034,14.020100502512562,-2.3318669811280346
0.46030150753768845,14.020100502512562,-2.3350107701886444
0.4613065326633166,14.020100502512562,-2.3381005612990022
0.4623115577889447,14.020100502512562,-2.341135400757295
0.4633165829145729,14.020100502512562,-2.3441143424472117
0.464321608040201,14.020100502512562,-2.3470364487928514
0.4653266331658292,14.020100502512562,-2.349900791726788
0.4663316582914573,14.020100502512562,-2.3527064536696582
0.46733668341708545,14.020100502512562,-2.3554525285195353
0.46834170854271356,14.020100502512562,-2.3581381226492657
0.46934673366834173,14.020100502512562,-2.360762355909866
0.47035175879396984,14.020100502512562,-2.3633243626379805
0.471356783919598,14.020100502512562,-2.365823292665337
0.4723618090452262,14.020100502512562,-2.368258312328053
0.4733668341708543,14.020100502512562,-2.370628605473585
0.4743718592964824,14.020100502512562,-2.3729333744630616
0.47537688442211057,14.020100502512562,-2.3751718411666682
0.47638190954773874,14.020100502512562,-2.3773432479497294
0.47738693467336685,14.020100502512562,-2.379446858647087
0.47839195979899496,14.020100502512562,-2.381481959523341
0.4793969849246231,14.020100502512562,-2.3834478602165228
0.4804020100502513,14.020100502512562,-2.385343894662728
0.4814070351758794,14.020100502512562,-2.3871694219992823
0.4824120603015075,14.020100502512562,-2.3889238274439797
0.4834170854271357,14.020100502512562,-2.390606523147993
0.48442211055276385,14.020100502512562,-2.3922169490200687
0.48542713567839196,14.020100502512562,-2.3937545735196717
0.48643216080402013,14.020100502512562,-2.3952188944167934
0.48743718592964824,14.020100502512562,-2.3966094395162165
0.4884422110552764,14.020100502512562,-2.397925767344088
0.4894472361809045,14.020100502512562,-2.3991674677947574
0.4904522613065327,14.020100502512562,-2.4003341627359243
0.4914572864321608,14.020100502512562,-2.401425506570244
0.49246231155778897,14.020100502512562,-2.40244118675168
0.4934673366834171,14.020100502512562,-2.403380924254973
0.49447236180904525,14.020100502512562,-2.404244473996791
0.49547738693467336,14.020100502512562,-2.405031625207208
0.4964824120603015,14.020100502512562,-2.405742201750352
0.4974874371859297,14.020100502512562,-2.4063760623931953
0.4984924623115578,14.020100502512562,-2.40693310102163
0.4994974874371859,14.020100502512562,-2.4074132468031375
0.5005025125628141,14.020100502512562,-2.4078164642955215
0.5015075376884423,14.020100502512562,-2.408142753501369
0.5025125628140703,14.020100502512562,-2.4083921498680483
0.5035175879396985,14.020100502512562,-2.408564724233252
0.5045226130653266,14.020100502512562,-2.4086605827162617
0.5055276381909548,14.020100502512562,-2.408679866555277
0.506532663316583,14.020100502512562,-2.408622751891344
0.507537688442211,14.020100502512562,-2.4084894494995615
0.5085427135678392,14.020100502512562,-2.408280204468434
0.5095477386934674,14.020100502512562,-2.4079952958283943
0.5105527638190955,14.020100502512562,-2.407635036130653
0.5115577889447236,14.020100502512562,-2.4071997709777264
0.5125628140703518,14.020100502512562,-2.406689878507088
0.5135678391959799,14.020100502512562,-2.4061057688295615
0.5145728643216081,14.020100502512562,-2.405447883424173
0.5155778894472361,14.020100502512562,-2.404716694491313
0.5165829145728643,14.020100502512562,-2.4039127042661628
0.5175879396984925,14.020100502512562,-2.4030364442944303
0.5185929648241207,14.020100502512562,-2.4020884746725417
0.5195979899497487,14.020100502512562,-2.4010693832544967
0.5206030150753769,14.020100502512562,-2.399979784827674
0.521608040201005,14.020100502512562,-2.3988203202599223
0.5226130653266332,14.020100502512562,-2.397591655620316
0.5236180904522614,14.020100502512562,-2.3962944812759983
0.5246231155778894,14.020100502512562,-2.3949295109675406
0.5256281407035176,14.020100502512562,-2.3934974808652743
0.5266331658291458,14.020100502512562,-2.391999148609047
0.5276381909547738,14.020100502512562,-2.3904352923338457
0.528643216080402,14.020100502512562,-2.3888067096837142
0.5296482412060302,14.020100502512562,-2.387114216816368
0.5306532663316583,14.020100502512562,-2.3853586474008623
0.5316582914572865,14.020100502512562,-2.383540851610641
0.5326633165829145,14.020100502512562,-2.381661695114233
0.5336683417085427,14.020100502512562,-2.379722058065793
0.5346733668341709,14.020100502512562,-2.377722834097646
0.5356783919597989,14.020100502512562,-2.375664929316892
0.5366834170854271,14.020100502512562,-2.3735492613080655
0.5376884422110553,14.020100502512562,-2.3713767581437644
0.5386934673366834,14.020100502512562,-2.3691483574050616
0.5396984924623116,14.020100502512562,-2.3668650052134406
0.5407035175879397,14.020100502512562,-2.3645276552758845
0.5417085427135678,14.020100502512562,-2.3621372679446644
0.542713567839196,14.020100502512562,-2.359694809293272
0.5437185929648242,14.020100502512562,-2.357201250209839
0.5447236180904522,14.020100502512562,-2.3546575655092847
0.5457286432160804,14.020100502512562,-2.3520647330653413
0.5467336683417086,14.020100502512562,-2.349423732963498
0.5477386934673367,14.020100502512562,-2.3467355466758066
0.5487437185929649,14.020100502512562,-2.344001156258394
0.549748743718593,14.020100502512562,-2.3412215435724346
0.5507537688442211,14.020100502512562,-2.3383976895292347
0.5517587939698493,14.020100502512562,-2.3355305733599843
0.5527638190954773,14.020100502512562,-2.3326211719106595
0.5537688442211055,14.020100502512562,-2.3296704589624437
0.5547738693467337,14.020100502512562,-2.3266794045779835
0.5557788944723618,14.020100502512562,-2.3236489744736817
0.55678391959799,14.020100502512562,-2.3205801294181803
0.5577889447236181,14.020100502512562,-2.317473824657093
0.5587939698492462,14.020100502512562,-2.3143310093639817
0.5597989949748744,14.020100502512562,-2.3111526261175146
0.5608040201005025,14.020100502512562,-2.3079396104046657
0.5618090452261306,14.020100502512562,-2.3046928901497585
0.5628140703517588,14.020100502512562,-2.301413385269122
0.563819095477387,14.020100502512562,-2.2981020072510443
0.5648241206030151,14.020100502512562,-2.2947596587606833
0.5658291457286432,14.020100502512562,-2.2913872332695497
0.5668341708542713,14.020100502512562,-2.287985614709124
0.5678391959798995,14.020100502512562,-2.2845556771481506
0.5688442211055277,14.020100502512562,-2.281098284493103
0.5698492462311557,14.020100502512562,-2.2776142902112992
0.5708542713567839,14.020100502512562,-2.2741045370761115
0.5718592964824121,14.020100502512562,-2.270569856933693
0.5728643216080402,14.020100502512562,-2.267011070490634
0.5738693467336684,14.020100502512562,-2.263428987121926
0.5748743718592965,14.020100502512562,-2.2598244046986196
0.5758793969849246,14.020100502512562,-2.256198109434531
0.5768844221105528,14.020100502512562,-2.252550875751365
0.5778894472361809,14.020100502512562,-2.2488834661615904
0.578894472361809,14.020100502512562,-2.245196631168428
0.5798994974874372,14.020100502512562,-2.24149110918229
0.5809045226130654,14.020100502512562,-2.2377676264530155
0.5819095477386935,14.020100502512562,-2.2340268970172548
0.5829145728643216,14.020100502512562,-2.230269622660352
0.5839195979899497,14.020100502512562,-2.2264964928920845
0.5849246231155779,14.020100502512562,-2.2227081849356245
0.585929648241206,14.020100502512562,-2.218905363729095
0.5869346733668341,14.020100502512562,-2.215088681939104
0.5879396984924623,14.020100502512562,-2.211258779985652
0.5889447236180905,14.020100502512562,-2.2074162860778155
0.5899497487437186,14.020100502512562,-2.2035618162596213
0.5909547738693467,14.020100502512562,-2.1996959744655524
0.5919597989949749,14.020100502512562,-2.195819352585116
0.592964824120603,14.020100502512562,-2.191932530535944
0.5939698492462312,14.020100502512562,-2.1880360763448943
0.5949748743718593,14.020100502512562,-2.1841305462366387
0.5959798994974874,14.020100502512562,-2.1802164847292502
0.5969849246231156,14.020100502512562,-2.1762944247362994
0.5979899497487438,14.020100502512562,-2.1723648876750032
0.5989949748743719,14.020100502512562,-2.1684283835799736
0.6,14.020100502512562,-2.1644854112221346
0.4,14.07035175879397,-2.325783908331301
0.4010050251256282,14.07035175879397,-2.333315221041018
0.4020100502512563,14.07035175879397,-2.34087585596025
0.40301507537688447,14.07035175879397,-2.3484656071614753
0.4040201005025126,14.07035175879397,-2.356084246528193
0.40502512562814075,14.07035175879397,-2.363731522651814
0.40603015075376886,14.07035175879397,-2.371407159682286
0.407035175879397,14.07035175879397,-2.379110856130981
0.40804020100502514,14.07035175879397,-2.3868422836243557
0.4090452261306533,14.07035175879397,-2.3946010856069435
0.4100502512562814,14.07035175879397,-2.4023868759922116
0.4110552763819096,14.07035175879397,-2.4101992377598775
0.4120603015075377,14.07035175879397,-2.418037721498293
0.41306532663316586,14.07035175879397,-2.4259018438905664
0.414070351758794,14.07035175879397,-2.433791086143138
0.41507537688442214,14.07035175879397,-2.44170489235562
0.41608040201005025,14.07035175879397,-2.4496426678307706
0.4170854271356784,14.07035175879397,-2.4576037773236115
0.41809045226130653,14.07035175879397,-2.4655875432287964
0.4190954773869347,14.07035175879397,-2.4735932437054973
