index,height,source
5262,4146.850438679608,odlyzko_10k-20k
5263,4147.444760222707,odlyzko_1-10k
5264,4147.734491347682,odlyzko_10k-20k
5265,4148.360426931638,odlyzko_1-10k
5266,4148.673535286976,odlyzko_10k-20k
5267,4149.331022495581,odlyzko_1-10k
5268,4149.713405253149,odlyzko_10k-20k
5269,4150.284835929928,odlyzko_1-10k
5270,4150.644127668079,odlyzko_10k-20k
5271,4151.255122315218,odlyzko_1-10k
5272,4151.477900907464,odlyzko_10k-20k
5273,4152.3823086963,odlyzko_1-10k
5274,4152.453373190372,odlyzko_10k-20k
5275,4153.323093301291,odlyzko_1-10k
5276,4153.518253123754,odlyzko_10k-20k
5277,4154.368117901416,odlyzko_1-10k
5278,4154.615947081713,odlyzko_10k-20k
5279,4155.425410608573,odlyzko_1-10k
5280,4155.549677149343,odlyzko_10k-20k
5281,4156.49459377095,odlyzko_1-10k
5282,4156.684885352448,odlyzko_10k-20k
5283,4157.319572267706,odlyzko_1-10k
5284,4157.664229407499,odlyzko_10k-20k
5285,4158.436177663079,odlyzko_1-10k
5286,4158.513080472629,odlyzko_10k-20k
5287,4159.318839854227,odlyzko_10k-20k
5288,4159.454429107641,odlyzko_1-10k
5289,4160.261856749867,odlyzko_10k-20k
5290,4160.427824220781,odlyzko_1-10k
5291,4161.051095270297,odlyzko_10k-20k
5292,4161.40225273254,odlyzko_1-10k
5293,4162.037776223154,odlyzko_10k-20k
5294,4162.33655772449,odlyzko_1-10k
5295,4162.932394544559,odlyzko_10k-20k
5296,4163.153930884799,odlyzko_1-10k
5297,4163.834919891503,odlyzko_10k-20k
5298,4164.045575737543,odlyzko_1-10k
5299,4164.943869850088,odlyzko_10k-20k
5300,4165.037975798465,odlyzko_1-10k
5301,4165.85617859678,odlyzko_10k-20k
5302,4165.902027700595,odlyzko_1-10k
5303,4166.864389870956,odlyzko_10k-20k
5304,4166.916021804534,odlyzko_1-10k
5305,4167.907562556366,odlyzko_1-10k
5306,4167.978326923891,odlyzko_10k-20k
5307,4168.753289145508,odlyzko_10k-20k
5308,4168.978976400348,odlyzko_1-10k
5309,4169.618045567368,odlyzko_10k-20k
5310,4169.833527839332,odlyzko_1-10k
5311,4170.717931267873,odlyzko_10k-20k
5312,4170.839366470726,odlyzko_1-10k
5313,4171.621095210163,odlyzko_1-10k
5314,4171.819562874137,odlyzko_10k-20k
5315,4172.692174218791,odlyzko_1-10k
5316,4172.783924788051,odlyzko_10k-20k
5317,4173.640038520309,odlyzko_1-10k
5318,4173.707166868572,odlyzko_10k-20k
5319,4174.416943102788,odlyzko_1-10k
5320,4174.862434180021,odlyzko_10k-20k
5321,4175.440067178876,odlyzko_1-10k
5322,4175.927964940949,odlyzko_10k-20k
5323,4176.269304521647,odlyzko_1-10k
5324,4177.030057821152,odlyzko_10k-20k
5325,4177.184577629025,odlyzko_1-10k
5326,4178.016739103888,odlyzko_10k-20k
5327,4178.295727827558,odlyzko_1-10k
5328,4179.172187588701,odlyzko_10k-20k
5329,4179.429752146171,odlyzko_1-10k
5330,4180.150679742445,odlyzko_10k-20k
5331,4180.532822672759,odlyzko_1-10k
5332,4181.242914481404,odlyzko_10k-20k
5333,4181.374753610996,odlyzko_1-10k
5334,4182.21688787015,odlyzko_10k-20k
5335,4182.439477005768,odlyzko_1-10k
5336,4183.104781255638,odlyzko_10k-20k
5337,4183.219638231314,odlyzko_1-10k
5338,4184.028297617022,odlyzko_10k-20k
5339,4184.28172109166,odlyzko_1-10k
5340,4185.0255939697,odlyzko_10k-20k
5341,4185.362369617945,odlyzko_1-10k
5342,4185.893689580028,odlyzko_10k-20k
5343,4186.389858186539,odlyzko_1-10k
5344,4186.943904058171,odlyzko_10k-20k
5345,4187.441169032012,odlyzko_1-10k
5346,4187.823074828254,odlyzko_10k-20k
5347,4188.497655220644,odlyzko_1-10k
5348,4188.792428702629,odlyzko_10k-20k
5349,4189.34476041412,odlyzko_1-10k
5350,4189.776624956919,odlyzko_10k-20k
5351,4190.32829316642,odlyzko_1-10k
5352,4190.628826585288,odlyzko_10k-20k
5353,4191.283941451854,odlyzko_1-10k
5354,4191.736241889517,odlyzko_10k-20k
5355,4192.298834263263,odlyzko_1-10k
5356,4192.566052970586,odlyzko_10k-20k
5357,4193.167999612387,odlyzko_1-10k
5358,4193.385011098899,odlyzko_10k-20k
5359,4194.040819169581,odlyzko_1-10k
5360,4194.390583759758,odlyzko_10k-20k
5361,4195.181009877462,odlyzko_1-10k
5362,4195.455296789365,odlyzko_10k-20k
5363,4195.994659302023,odlyzko_1-10k
5364,4196.248657534016,odlyzko_10k-20k
5365,4196.810400435267,odlyzko_1-10k
5366,4197.185054802793,odlyzko_10k-20k
5367,4197.807412406924,odlyzko_1-10k
5368,4198.340884082978,odlyzko_10k-20k
5369,4198.742682788745,odlyzko_1-10k
5370,4199.215055979828,odlyzko_10k-20k
5371,4199.579788817718,odlyzko_1-10k
5372,4200.003038406438,odlyzko_10k-20k
5373,4200.460481533513,odlyzko_1-10k
5374,4200.779879390987,odlyzko_10k-20k
5375,4201.3377812642,odlyzko_1-10k
5376,4201.81498927815,odlyzko_10k-20k
5377,4202.137575536924,odlyzko_1-10k
5378,4202.749876991356,odlyzko_10k-20k
5379,4202.989142656597,odlyzko_1-10k
5380,4203.57573039919,odlyzko_10k-20k
5381,4203.903916119475,odlyzko_1-10k
5382,4204.585398907935,odlyzko_10k-20k
5383,4205.019824307109,odlyzko_1-10k
5384,4205.712489531315,odlyzko_10k-20k
5385,4206.031354207671,odlyzko_1-10k
5386,4206.629566588857,odlyzko_10k-20k
5387,4207.059246423111,odlyzko_1-10k
5388,4207.537065602217,odlyzko_10k-20k
5389,4208.14576899124,odlyzko_1-10k
5390,4208.608793560443,odlyzko_10k-20k
5391,4208.994622217643,odlyzko_1-10k
5392,4209.632766423118,odlyzko_10k-20k
5393,4209.878335270005,odlyzko_1-10k
5394,4210.650525431289,odlyzko_10k-20k
5395,4210.90156038386,odlyzko_1-10k
5396,4211.550673757836,odlyzko_10k-20k
5397,4211.847259496208,odlyzko_1-10k
5398,4212.58454427053,odlyzko_10k-20k
5399,4212.991429600646,odlyzko_1-10k
5400,4213.585671387555,odlyzko_10k-20k
5401,4213.964796288843,odlyzko_1-10k
5402,4214.696757746767,odlyzko_10k-20k
5403,4215.10092302258,odlyzko_1-10k
5404,4215.649470434182,odlyzko_10k-20k
5405,4216.134589388178,odlyzko_1-10k
5406,4216.519816882455,odlyzko_10k-20k
5407,4217.214299326029,odlyzko_1-10k
5408,4217.480938430966,odlyzko_10k-20k
5409,4218.358700746776,odlyzko_1-10k
5410,4218.419830177316,odlyzko_10k-20k
5411,4219.199801945401,odlyzko_1-10k
5412,4219.215834792455,odlyzko_10k-20k
5413,4220.190097558444,odlyzko_1-10k
5414,4220.351558513699,odlyzko_10k-20k
5415,4221.166464887397,odlyzko_10k-20k
5416,4221.19076435534,odlyzko_1-10k
5417,4222.041706222978,odlyzko_10k-20k
5418,4222.101812021919,odlyzko_1-10k
5419,4222.934009120114,odlyzko_1-10k
5420,4223.136167073066,odlyzko_10k-20k
5421,4223.875074547213,odlyzko_1-10k
5422,4224.043084604031,odlyzko_10k-20k
5423,4224.903218659468,odlyzko_10k-20k
5424,4224.980016676703,odlyzko_1-10k
5425,4225.96761555289,odlyzko_1-10k
5426,4226.016617218493,odlyzko_10k-20k
5427,4226.863744654646,odlyzko_10k-20k
5428,4226.913082635832,odlyzko_1-10k
5429,4227.958304399306,odlyzko_1-10k
5430,4227.959334302825,odlyzko_10k-20k
5431,4228.883608696241,odlyzko_10k-20k
5432,4228.95311966148,odlyzko_1-10k
5433,4229.862692225214,odlyzko_1-10k
5434,4229.991007230248,odlyzko_10k-20k
5435,4230.734938660647,odlyzko_1-10k
5436,4231.102739713097,odlyzko_10k-20k
5437,4231.623948542581,odlyzko_1-10k
5438,4231.902707313293,odlyzko_10k-20k
5439,4232.434160610023,odlyzko_1-10k
5440,4232.880697003247,odlyzko_10k-20k
5441,4233.24768104976,odlyzko_1-10k
5442,4233.983495896168,odlyzko_10k-20k
5443,4234.266227661611,odlyzko_1-10k
5444,4235.038126699112,odlyzko_10k-20k
5445,4235.230043803631,odlyzko_1-10k
5446,4235.904208237933,odlyzko_10k-20k
5447,4236.193845349946,odlyzko_1-10k
5448,4236.891096818446,odlyzko_10k-20k
5449,4237.040793924359,odlyzko_1-10k
5450,4237.84797998396,odlyzko_10k-20k
5451,4238.160307819705,odlyzko_1-10k
5452,4238.820317430839,odlyzko_10k-20k
5453,4239.006501122813,odlyzko_1-10k
5454,4239.624854985212,odlyzko_10k-20k
5455,4239.946608962518,odlyzko_1-10k
5456,4240.631863921421,odlyzko_10k-20k
5457,4240.782893534109,odlyzko_1-10k
5458,4241.683355946037,odlyzko_10k-20k
5459,4241.861481383326,odlyzko_1-10k
5460,4242.808446114117,odlyzko_1-10k
5461,4242.838648139735,odlyzko_10k-20k
5462,4243.638123341216,odlyzko_1-10k
5463,4243.766245913052,odlyzko_10k-20k
5464,4244.545792417652,odlyzko_10k-20k
5465,4244.687993782198,odlyzko_1-10k
5466,4245.534033153756,odlyzko_10k-20k
5467,4245.600311882521,odlyzko_1-10k
5468,4246.437349200519,odlyzko_1-10k
5469,4246.607105551034,odlyzko_10k-20k
5470,4247.236883877224,odlyzko_1-10k
5471,4247.402358696996,odlyzko_10k-20k
5472,4248.292925885547,odlyzko_1-10k
5473,4248.329136438449,odlyzko_10k-20k
5474,4249.316904373942,odlyzko_1-10k
5475,4249.339636473802,odlyzko_10k-20k
5476,4250.178396071641,odlyzko_1-10k
5477,4250.351570410449,odlyzko_10k-20k
5478,4251.02922829425,odlyzko_1-10k
5479,4251.323698365257,odlyzko_10k-20k
5480,4252.118936684674,odlyzko_10k-20k
5481,4252.179302649579,odlyzko_1-10k
5482,4253.231948064345,odlyzko_1-10k
5483,4253.264039174619,odlyzko_10k-20k
5484,4254.210456913373,odlyzko_1-10k
5485,4254.34992867747,odlyzko_10k-20k
5486,4255.194075005712,odlyzko_10k-20k
5487,4255.337241564479,odlyzko_1-10k
5488,4256.111806237349,odlyzko_10k-20k
5489,4256.245643033643,odlyzko_1-10k
5490,4257.033776985993,odlyzko_10k-20k
5491,4257.341681804024,odlyzko_1-10k
5492,4258.152390120587,odlyzko_10k-20k
5493,4258.331457995466,odlyzko_1-10k
5494,4259.287210848003,odlyzko_10k-20k
5495,4259.380070924925,odlyzko_1-10k
5496,4260.107608882554,odlyzko_10k-20k
5497,4260.208046836619,odlyzko_1-10k
5498,4261.082329632265,odlyzko_10k-20k
5499,4261.156680171134,odlyzko_1-10k
5500,4261.963758740674,odlyzko_1-10k
5501,4262.045847054768,odlyzko_10k-20k
5502,4262.828185630782,odlyzko_10k-20k
5503,4262.885739415045,odlyzko_1-10k
5504,4263.621402660977,odlyzko_10k-20k
5505,4264.03678557344,odlyzko_1-10k
5506,4264.489501318091,odlyzko_10k-20k
5507,4264.812574477405,odlyzko_1-10k
5508,4265.372518436232,odlyzko_10k-20k
5509,4265.634219225863,odlyzko_1-10k
5510,4266.150394275431,odlyzko_10k-20k
5511,4266.491997767633,odlyzko_1-10k
5512,4267.01452166905,odlyzko_10k-20k
5513,4267.512218850603,odlyzko_1-10k
5514,4268.127822485067,odlyzko_10k-20k
5515,4268.335257216377,odlyzko_1-10k
5516,4268.950079337741,odlyzko_10k-20k
5517,4269.391257623861,odlyzko_1-10k
5518,4269.725689936809,odlyzko_10k-20k
5519,4270.405058839222,odlyzko_1-10k
5520,4270.576442780247,odlyzko_10k-20k
5521,4271.348258262192,odlyzko_1-10k
5522,4271.411806482473,odlyzko_10k-20k
5523,4272.332484559411,odlyzko_10k-20k
5524,4272.442950343417,odlyzko_1-10k
5525,4273.205825925636,odlyzko_10k-20k
5526,4273.470169357111,odlyzko_1-10k
5527,4274.327970022127,odlyzko_10k-20k
5528,4274.411112317161,odlyzko_1-10k
5529,4275.352427440152,odlyzko_10k-20k
5530,4275.365757266733,odlyzko_1-10k
5531,4276.150603828071,odlyzko_10k-20k
5532,4276.515534206861,odlyzko_1-10k
5533,4276.978782813681,odlyzko_10k-20k
5534,4277.503583722139,odlyzko_1-10k
5535,4277.972576554615,odlyzko_10k-20k
5536,4278.577804214843,odlyzko_1-10k
5537,4279.123879246089,odlyzko_10k-20k
5538,4279.679640963787,odlyzko_1-10k
5539,4280.0296363582,odlyzko_10k-20k
5540,4280.812839485891,odlyzko_1-10k
5541,4281.03003471861,odlyzko_10k-20k
5542,4281.884865501459,odlyzko_1-10k
5543,4282.040712986443,odlyzko_10k-20k
5544,4282.903905749191,odlyzko_1-10k
5545,4283.121161229974,odlyzko_10k-20k
5546,4283.691167327912,odlyzko_1-10k
5547,4283.994512564464,odlyzko_10k-20k
5548,4284.656707773392,odlyzko_1-10k
5549,4284.990453757106,odlyzko_10k-20k
5550,4285.49497968239,odlyzko_1-10k
5551,4286.086926578862,odlyzko_10k-20k
5552,4286.554336825278,odlyzko_1-10k
5553,4287.221613908389,odlyzko_10k-20k
5554,4287.657202109481,odlyzko_1-10k
5555,4288.340223778846,odlyzko_10k-20k
5556,4288.609090572008,odlyzko_1-10k
5557,4289.384577963196,odlyzko_10k-20k
5558,4289.514651201629,odlyzko_1-10k
5559,4290.204082214375,odlyzko_10k-20k
5560,4290.472328951872,odlyzko_1-10k
5561,4291.281161483247,odlyzko_10k-20k
5562,4291.49978535833,odlyzko_1-10k
5563,4292.373307793308,odlyzko_1-10k
5564,4292.395266643619,odlyzko_10k-20k
5565,4293.42627314091,odlyzko_1-10k
5566,4293.43239671523,odlyzko_10k-20k
5567,4294.453448364418,odlyzko_1-10k
5568,4294.459683908474,odlyzko_10k-20k
5569,4295.377376469457,odlyzko_10k-20k
5570,4295.582944699951,odlyzko_1-10k
5571,4296.341226211071,odlyzko_10k-20k
5572,4296.406886427809,odlyzko_1-10k
5573,4297.270735046267,odlyzko_10k-20k
5574,4297.397099200363,odlyzko_1-10k
5575,4298.214469919056,odlyzko_10k-20k
5576,4298.445094311706,odlyzko_1-10k
5577,4299.280616198941,odlyzko_10k-20k
5578,4299.455158228142,odlyzko_1-10k
5579,4300.081422441508,odlyzko_10k-20k
5580,4300.460988849452,odlyzko_1-10k
5581,4300.961104607262,odlyzko_10k-20k
5582,4301.346655371324,odlyzko_1-10k
5583,4301.735978872427,odlyzko_10k-20k
5584,4302.126982247813,odlyzko_1-10k
5585,4302.769569425519,odlyzko_10k-20k
5586,4303.007931314306,odlyzko_1-10k
5587,4303.697540946388,odlyzko_10k-20k
5588,4304.079403739881,odlyzko_1-10k
5589,4304.808003287591,odlyzko_10k-20k
5590,4304.952725842585,odlyzko_1-10k
5591,4305.692530386707,odlyzko_10k-20k
5592,4305.905414790773,odlyzko_1-10k
5593,4306.525282922395,odlyzko_10k-20k
5594,4306.782598378742,odlyzko_1-10k
5595,4307.550702634821,odlyzko_10k-20k
5596,4307.573196699559,odlyzko_1-10k
5597,4308.561155874881,odlyzko_10k-20k
5598,4308.702729025357,odlyzko_1-10k
5599,4309.488512943518,odlyzko_1-10k
5600,4309.540716265168,odlyzko_10k-20k
5601,4310.496887274297,odlyzko_10k-20k
5602,4310.641601655425,odlyzko_1-10k
5603,4311.303947647173,odlyzko_10k-20k
5604,4311.455642329604,odlyzko_1-10k
5605,4312.287986008633,odlyzko_1-10k
5606,4312.326167161488,odlyzko_10k-20k
5607,4313.349426224328,odlyzko_1-10k
5608,4313.38712313659,odlyzko_10k-20k
5609,4314.27699395366,odlyzko_10k-20k
5610,4314.48170865746,odlyzko_1-10k
5611,4315.174753235767,odlyzko_10k-20k
5612,4315.371932045159,odlyzko_1-10k
5613,4316.299741660295,odlyzko_10k-20k
5614,4316.455266903763,odlyzko_1-10k
5615,4317.345573609751,odlyzko_10k-20k
5616,4317.604728091695,odlyzko_1-10k
5617,4318.462107267428,odlyzko_10k-20k
5618,4318.647698919532,odlyzko_1-10k
5619,4319.4286751928,odlyzko_1-10k
5620,4319.4702974418,odlyzko_10k-20k
5621,4320.250476792126,odlyzko_10k-20k
5622,4320.329737056792,odlyzko_1-10k
5623,4321.032336140048,odlyzko_10k-20k
5624,4321.25810661931,odlyzko_1-10k
5625,4322.047294957026,odlyzko_1-10k
5626,4322.072098597754,odlyzko_10k-20k
5627,4323.043244158963,odlyzko_1-10k
5628,4323.090642464123,odlyzko_10k-20k
5629,4323.893587169924,odlyzko_10k-20k
5630,4324.04600871693,odlyzko_1-10k
5631,4324.726302275575,odlyzko_10k-20k
5632,4325.088272116355,odlyzko_1-10k
5633,4325.783301817162,odlyzko_10k-20k
5634,4326.08729813975,odlyzko_1-10k
5635,4326.863413255602,odlyzko_1-10k
5636,4326.90295769514,odlyzko_10k-20k
5637,4327.664818281165,odlyzko_1-10k
5638,4327.970564475158,odlyzko_10k-20k
5639,4328.712178654465,odlyzko_1-10k
5640,4329.076124454064,odlyzko_10k-20k
5641,4329.645526654278,odlyzko_1-10k
5642,4330.180924121571,odlyzko_10k-20k
5643,4330.575504112584,odlyzko_1-10k
5644,4331.051881187506,odlyzko_10k-20k
5645,4331.411645082523,odlyzko_1-10k
5646,4332.166643921501,odlyzko_10k-20k
5647,4332.22338089593,odlyzko_1-10k
5648,4333.054469312405,odlyzko_1-10k
5649,4333.292467615685,odlyzko_10k-20k
5650,4334.016605119303,odlyzko_1-10k
5651,4334.129279822002,odlyzko_10k-20k
5652,4334.943920624406,odlyzko_1-10k
5653,4335.000982399611,odlyzko_10k-20k
5654,4335.743773485008,odlyzko_1-10k
5655,4335.786150439136,odlyzko_10k-20k
5656,4336.66045785151,odlyzko_1-10k
5657,4336.916006553332,odlyzko_10k-20k
5658,4337.779877908553,odlyzko_1-10k
5659,4337.952470997247,odlyzko_10k-20k
5660,4338.773568695799,odlyzko_10k-20k
5661,4338.790030398629,odlyzko_1-10k
5662,4339.674353750865,odlyzko_10k-20k
5663,4339.778442935201,odlyzko_1-10k
5664,4340.513708200661,odlyzko_10k-20k
5665,4340.920217142647,odlyzko_1-10k
5666,4341.546937574473,odlyzko_10k-20k
5667,4341.914152003415,odlyzko_1-10k
5668,4342.579976116966,odlyzko_10k-20k
5669,4342.892746583781,odlyzko_1-10k
5670,4343.669754201102,odlyzko_1-10k
5671,4343.680600593673,odlyzko_10k-20k
5672,4344.492013242095,odlyzko_1-10k
5673,4344.73791254714,odlyzko_10k-20k
5674,4345.541116508108,odlyzko_1-10k
5675,4345.817390434105,odlyzko_10k-20k
5676,4346.479931771689,odlyzko_1-10k
5677,4346.753184454167,odlyzko_10k-20k
5678,4347.591428305605,odlyzko_1-10k
5679,4347.641641576841,odlyzko_10k-20k
5680,4348.499421470076,odlyzko_1-10k
5681,4348.66862262152,odlyzko_10k-20k
5682,4349.540143421217,odlyzko_10k-20k
5683,4349.563405186525,odlyzko_1-10k
5684,4350.388482155172,odlyzko_1-10k
5685,4350.511340696741,odlyzko_10k-20k
5686,4351.174673596267,odlyzko_1-10k
5687,4351.307249397341,odlyzko_10k-20k
5688,4352.196165704368,odlyzko_1-10k
5689,4352.276235861445,odlyzko_10k-20k
5690,4353.046265380129,odlyzko_10k-20k
5691,4353.106908485714,odlyzko_1-10k
5692,4354.102052113917,odlyzko_1-10k
5693,4354.141878940426,odlyzko_10k-20k
5694,4355.013122540489,odlyzko_1-10k
5695,4355.02369139566,odlyzko_10k-20k
5696,4355.869530240996,odlyzko_10k-20k
5697,4356.102671295932,odlyzko_1-10k
5698,4356.969867809325,odlyzko_10k-20k
5699,4357.215191758724,odlyzko_1-10k
5700,4358.011932160457,odlyzko_1-10k
5701,4358.081599788839,odlyzko_10k-20k
5702,4358.814114878837,odlyzko_1-10k
5703,4358.89999528554,odlyzko_10k-20k
5704,4359.778875042375,odlyzko_1-10k
5705,4359.784300588248,odlyzko_10k-20k
5706,4360.697763326264,odlyzko_1-10k
5707,4360.863629031486,odlyzko_10k-20k
5708,4361.652510829866,odlyzko_1-10k
5709,4361.6941868437,odlyzko_10k-20k
5710,4362.608129362182,odlyzko_1-10k
5711,4362.749123912347,odlyzko_10k-20k
5712,4363.394823884806,odlyzko_1-10k
5713,4363.539088064796,odlyzko_10k-20k
5714,4364.36565883293,odlyzko_10k-20k
5715,4364.505610486313,odlyzko_1-10k
5716,4365.421431942334,odlyzko_10k-20k
5717,4365.576607920148,odlyzko_1-10k
5718,4366.380238028675,odlyzko_10k-20k
5719,4366.707881066964,odlyzko_1-10k
5720,4367.453314331102,odlyzko_10k-20k
5721,4367.85525556452,odlyzko_1-10k
5722,4368.471448358971,odlyzko_10k-20k
5723,4368.878877949175,odlyzko_1-10k
5724,4369.34760453081,odlyzko_10k-20k
5725,4369.728008662451,odlyzko_1-10k
5726,4370.240144545867,odlyzko_10k-20k
5727,4370.675357572261,odlyzko_1-10k
5728,4371.364555633077,odlyzko_10k-20k
5729,4371.704215536059,odlyzko_1-10k
5730,4372.345434196973,odlyzko_10k-20k
5731,4372.8372237969,odlyzko_1-10k
5732,4373.220170863638,odlyzko_10k-20k
5733,4373.763338170637,odlyzko_1-10k
5734,4374.284345966541,odlyzko_10k-20k
5735,4374.54161760104,odlyzko_1-10k
5736,4375.412768983767,odlyzko_10k-20k
5737,4375.480913819763,odlyzko_1-10k
5738,4376.385457181196,odlyzko_10k-20k
5739,4376.603822834494,odlyzko_1-10k
5740,4377.50712518718,odlyzko_10k-20k
5741,4377.615613257724,odlyzko_1-10k
5742,4378.533943795525,odlyzko_10k-20k
5743,4378.567670411733,odlyzko_1-10k
5744,4379.344991956735,odlyzko_10k-20k
5745,4379.616179982913,odlyzko_1-10k
5746,4380.358722296753,odlyzko_10k-20k
5747,4380.584027896088,odlyzko_1-10k
5748,4381.295120643534,odlyzko_10k-20k
5749,4381.661092666931,odlyzko_1-10k
5750,4382.270571785814,odlyzko_10k-20k
5751,4382.637876278665,odlyzko_1-10k
5752,4383.2337735923,odlyzko_10k-20k
5753,4383.679601882023,odlyzko_1-10k
5754,4384.325765812777,odlyzko_10k-20k
5755,4384.497324446667,odlyzko_1-10k
5756,4385.198580521737,odlyzko_10k-20k
5757,4385.447741613885,odlyzko_1-10k
5758,4386.074259374106,odlyzko_10k-20k
5759,4386.358959209319,odlyzko_1-10k
5760,4387.199420060684,odlyzko_10k-20k
5761,4387.486726196429,odlyzko_1-10k
5762,4388.049146730874,odlyzko_10k-20k
5763,4388.524635800922,odlyzko_1-10k
5764,4389.139407160301,odlyzko_10k-20k
5765,4389.324845336395,odlyzko_1-10k
5766,4390.083418172765,odlyzko_10k-20k
5767,4390.397868982098,odlyzko_1-10k
5768,4391.032870358057,odlyzko_10k-20k
5769,4391.431189932468,odlyzko_1-10k
5770,4391.878425970477,odlyzko_10k-20k
5771,4392.503087987522,odlyzko_1-10k
5772,4392.757258563764,odlyzko_10k-20k
5773,4393.505637951101,odlyzko_1-10k
5774,4393.615706338504,odlyzko_10k-20k
5775,4394.408925795215,odlyzko_10k-20k
5776,4394.473073447524,odlyzko_1-10k
5777,4395.221360905416,odlyzko_10k-20k
5778,4395.32019964925,odlyzko_1-10k
5779,4396.151738874303,odlyzko_10k-20k
5780,4396.353263853042,odlyzko_1-10k
5781,4397.091461342179,odlyzko_10k-20k
5782,4397.128777987765,odlyzko_1-10k
5783,4397.969969130137,odlyzko_10k-20k
5784,4398.160273635909,odlyzko_1-10k
5785,4399.023242133128,odlyzko_1-10k
5786,4399.045898121023,odlyzko_10k-20k
5787,4399.872300490074,odlyzko_1-10k
5788,4400.010477021694,odlyzko_10k-20k
5789,4400.649303272136,odlyzko_1-10k
5790,4400.88359799003,odlyzko_10k-20k
5791,4401.680042151742,odlyzko_1-10k
5792,4401.93068834732,odlyzko_10k-20k
5793,4402.452845522156,odlyzko_1-10k
5794,4402.823385762017,odlyzko_10k-20k
5795,4403.417736373303,odlyzko_1-10k
5796,4403.868585722717,odlyzko_10k-20k
5797,4404.516493586311,odlyzko_1-10k
5798,4404.873032822351,odlyzko_10k-20k
5799,4405.455239038112,odlyzko_1-10k
5800,4405.681462300794,odlyzko_10k-20k
5801,4406.457084882043,odlyzko_1-10k
5802,4406.620892032668,odlyzko_10k-20k
5803,4407.367127548821,odlyzko_1-10k
5804,4407.696894284644,odlyzko_10k-20k
5805,4408.410120408715,odlyzko_1-10k
5806,4408.717691476716,odlyzko_10k-20k
5807,4409.293567201161,odlyzko_1-10k
5808,4409.858171313967,odlyzko_10k-20k
5809,4410.094295326273,odlyzko_1-10k
5810,4410.909059269752,odlyzko_10k-20k
5811,4411.216548837025,odlyzko_1-10k
5812,4412.025058192213,odlyzko_10k-20k
5813,4412.037548907434,odlyzko_1-10k
5814,4413.054519433703,odlyzko_10k-20k
5815,4413.077156066667,odlyzko_1-10k
5816,4413.895103692458,odlyzko_10k-20k
5817,4413.984443729704,odlyzko_1-10k
5818,4414.869679696973,odlyzko_10k-20k
5819,4414.912294670027,odlyzko_1-10k
5820,4415.891395722429,odlyzko_10k-20k
5821,4416.020294783909,odlyzko_1-10k
5822,4416.751037214228,odlyzko_10k-20k
5823,4417.067243054872,odlyzko_1-10k
5824,4417.580032988724,odlyzko_10k-20k
5825,4417.928151234123,odlyzko_1-10k
5826,4418.727414896811,odlyzko_10k-20k
5827,4418.979750867299,odlyzko_1-10k
5828,4419.781758411081,odlyzko_10k-20k
5829,4420.03029442768,odlyzko_1-10k
5830,4420.762973846539,odlyzko_10k-20k
5831,4420.94602953971,odlyzko_1-10k
5832,4421.709711749088,odlyzko_10k-20k
5833,4421.914968360235,odlyzko_1-10k
5834,4422.493106295487,odlyzko_10k-20k
5835,4423.008591746248,odlyzko_1-10k
5836,4423.553335410706,odlyzko_10k-20k
5837,4424.095985637772,odlyzko_1-10k
5838,4424.671424130326,odlyzko_10k-20k
5839,4425.002219259698,odlyzko_1-10k
5840,4425.583664173835,odlyzko_10k-20k
5841,4426.143760207604,odlyzko_1-10k
5842,4426.46848456488,odlyzko_10k-20k
5843,4427.029641719584,odlyzko_1-10k
5844,4427.301013511736,odlyzko_10k-20k
5845,4427.960038575594,odlyzko_1-10k
5846,4428.39937900067,odlyzko_10k-20k
5847,4428.883857334624,odlyzko_1-10k
5848,4429.217322111629,odlyzko_10k-20k
5849,4429.694928195897,odlyzko_1-10k
5850,4430.262376032756,odlyzko_10k-20k
5851,4430.693762828526,odlyzko_1-10k
5852,4431.230281670931,odlyzko_10k-20k
5853,4431.623317415929,odlyzko_1-10k
5854,4432.177365783165,odlyzko_10k-20k
5855,4432.540682294457,odlyzko_1-10k
5856,4433.115089794997,odlyzko_10k-20k
5857,4433.672666091392,odlyzko_1-10k
5858,4433.97241659165,odlyzko_10k-20k
5859,4434.659003059915,odlyzko_1-10k
5860,4434.964901502214,odlyzko_10k-20k
5861,4435.598833270107,odlyzko_1-10k
5862,4435.957653574254,odlyzko_10k-20k
5863,4436.479144638458,odlyzko_1-10k
5864,4437.056864968664,odlyzko_10k-20k
5865,4437.435467786704,odlyzko_1-10k
5866,4437.96412886536,odlyzko_10k-20k
5867,4438.204748777777,odlyzko_1-10k
5868,4438.993561745324,odlyzko_10k-20k
5869,4439.057630056451,odlyzko_1-10k
5870,4439.992178517596,odlyzko_10k-20k
5871,4440.131452823459,odlyzko_1-10k
5872,4441.06814093463,odlyzko_10k-20k
5873,4441.104443426533,odlyzko_1-10k
5874,4441.940610612045,odlyzko_10k-20k
5875,4442.012422495294,odlyzko_1-10k
5876,4442.76198916928,odlyzko_10k-20k
5877,4443.067893262866,odlyzko_1-10k
5878,4443.853114464609,odlyzko_10k-20k
5879,4443.919069109509,odlyzko_1-10k
5880,4444.910379925697,odlyzko_10k-20k
5881,4444.92016398753,odlyzko_1-10k
5882,4445.949020855394,odlyzko_10k-20k
