t,phi_s,phase,phase_grad
26.91345672836418,0.9119436177497589,0.5556718277034802,0.7272064564400641
26.92846423211606,0.9169559962430376,0.5447540893499678,0.7274852989555994
26.943471735867934,0.921864044581852,0.5338321685990891,0.7277639860336146
26.95847923961981,0.9266685427972806,0.5229060677809709,0.7280425178473371
26.973486743371687,0.931370246491062,0.5119757892231448,0.7283208945697047
26.988494247123562,0.9359698874643714,0.5010413352505594,0.7285991163733371
27.003501750875436,0.9404681743206191,0.4901027081855689,0.7288771834305956
27.018509254627315,0.9448657930433613,0.47915991034794536,0.7291550959135378
27.03351675837919,0.9491634075503844,0.46821294405489056,0.7294328539939477
27.048524262131068,0.953361660224969,0.4572618116210223,0.7297104578433108
27.063531765882942,0.9574611724252489,0.4463065153583995,0.7299879076328295
27.078539269634817,0.9614625449725869,0.43534705757650805,0.7302652035334293
27.093546773386695,0.9653663586197895,0.4243834405822732,0.73054234571574
27.10855427713857,0.9691731744999688,0.4134156666800713,0.7308193343501148
27.123561780890444,0.9728835345568185,0.4024437381717187,0.7310961696066244
27.138569284642323,0.9764979619570084,0.3914676573564836,0.7313728516550552
27.153576788394197,0.9800169614853833,0.38048742653109824,0.7316493806649066
27.168584292146072,0.9834410199236223,0.36950304798974737,0.7319257568054091
27.18359179589795,0.986770606412954,0.35851452402408046,0.7322019802454944
27.198599299649825,0.9900061728015159,0.34752185692322335,0.7324780511538417
27.213606803401703,0.9931481539769151,0.3365250489737647,0.7327539696988191
27.228614307153578,0.996196968184492,0.32552410245978053,0.7330297360485397
27.243621810905452,0.999153017331805,0.31451901966282064,0.7333053503708233
27.25862931465733,1.0020166872797833,0.30350980286192014,0.733580812833226
27.273636818409205,1.0047883481210016,0.29249645433361166,0.7338561236030184
27.28864432216108,1.0074683544455012,0.2814789763519138,0.7341312828471951
27.303651825912958,1.0100570455945421,0.27045737118834323,0.7344062907324762
27.318659329664833,1.0125547459026718,0.2594316411119264,0.7346811474253043
27.333666833416707,1.0149617649284703,0.2484017883891881,0.734955853091858
27.348674337168585,1.0172783976742983,0.23736781528416348,0.7352304078980302
27.36368184092046,1.0195049247953707,0.22632972405840995,0.7355048120094397
27.37868934467234,1.0216416127984675,0.21528751697099285,0.7357790655914483
27.393696848424213,1.023688714230544,0.2042411962785107,0.736053168809124
27.408704352176088,1.0256464678575314,0.19319076423508066,0.7363271218272845
27.423711855927966,1.0275150988335637,0.18213622309235075,0.7366009248104586
27.43871935967984,1.0292948188608753,0.1710775750995115,0.7368745779229192
27.453726863431715,1.0309858263405922,0.16001482250328444,0.7371480813286589
27.468734367183593,1.032588306514626,0.148947967547934,0.7374214351914071
27.483741870935468,1.0341024315988607,0.13787701247527925,0.7376946396746239
27.498749374687343,1.0355283609078298,0.12680195952468237,0.737967694941502
27.51375687843922,1.0368662409710356,0.11572281093306047,0.7382406011549613
27.528764382191095,1.0381162056410858,0.10463956893489738,0.7385133584776638
27.543771885942974,1.0392783761937863,0.09355223576222939,0.7387859670719993
27.55877938969485,1.0403528614203257,0.08246081364467016,0.7390584271000934
27.573786893446723,1.0413397577116832,0.07136530480939637,0.7393307387238066
27.5887943971986,1.0422391491353644,0.06026571148115953,0.7396029021047368
27.603801900950476,1.0430511075045776,0.049162035882297825,0.739874917404215
27.61880940470235,1.0437756924399397,0.03805428023272432,0.7401467847833112
27.63381690845423,1.0444129514237954,0.026942446749938755,0.7404185044028331
27.648824412206103,1.044962919847226,0.015826537649039397,0.7406900764233241
27.663831915957978,1.045425621049809,0.004706555142711175,0.7409615010050674
27.678839419709856,1.0458010663521882,-0.006417498558762521,0.7412327783080854
27.69384692346173,1.046089255081492,-0.017545621247488024,0.7415039084921395
27.70885442721361,1.0462901745896456,-0.02867781071797593,0.7417748917167322
27.723861930965484,1.046403800264595,-0.03981406476711612,0.7420457281411047
