sigma,t,phi_s
-0.3718592964824121,6.93467336683417,0.13307797935675975
-0.341708542713568,6.93467336683417,0.13081022418964441
-0.31155778894472363,6.93467336683417,0.12857457834104508
-0.2814070351758795,6.93467336683417,0.1263707312843367
-0.25125628140703515,6.93467336683417,0.12419837283946833
-0.22110552763819102,6.93467336683417,0.12205719321521545
-0.1909547738693469,6.93467336683417,0.1199468830512959
-0.16080402010050254,6.93467336683417,0.11786713346033184
-0.1306532663316584,6.93467336683417,0.11581763606963696
-0.10050251256281406,6.93467336683417,0.11379808306281446
-0.07035175879396993,6.93467336683417,0.11180816722114405
-0.0402010050251258,6.93467336683417,0.10984758196474445
-0.01005025125628145,6.93467336683417,0.10791602139348846
0.0201005025125629,6.93467336683417,0.10601318032765805
0.05025125628140703,6.93467336683417,0.10413875434831696
0.08040201005025116,6.93467336683417,0.10229243983738948
0.11055276381909529,6.93467336683417,0.10047393401742014
0.14070351758793942,6.93467336683417,0.09868293499100673
0.170854271356784,6.93467336683417,0.09691914177988077
0.20100502512562812,6.93467336683417,0.0951822543636249
0.23115577889447225,6.93467336683417,0.09347197371800757
0.2613065326633164,6.93467336683417,0.09178800185292217
0.2914572864321605,6.93467336683417,0.09013004184990835
0.3216080402010051,6.93467336683417,0.08849779789924812
0.3517587939698492,6.93467336683417,0.08689097533661495
0.38190954773869334,6.93467336683417,0.08530928067926093
0.4120603015075375,6.93467336683417,0.08375242166173338
0.4422110552763816,6.93467336683417,0.08222010727109676
0.4723618090452262,6.93467336683417,0.08071204778165571
0.5025125628140703,6.93467336683417,0.07922795478915645
0.5326633165829144,6.93467336683417,0.0777675412444585
0.5628140703517586,6.93467336683417,0.07633052148666235
0.5929648241206027,6.93467336683417,0.0749166112756788
0.6231155778894473,6.93467336683417,0.07352552782422905
0.6532663316582914,6.93467336683417,0.07215698982926194
0.6834170854271355,6.93467336683417,0.07081071750277952
0.7135678391959797,6.93467336683417,0.06948643260205539
0.7437185929648238,6.93467336683417,0.06818385845923823
0.7738693467336684,6.93467336683417,0.06690272001033042
0.8040201005025125,6.93467336683417,0.06564274382352801
0.8341708542713566,6.93467336683417,0.06440365812691641
0.8643216080402008,6.93467336683417,0.06318519283551106
0.8944723618090453,6.93467336683417,0.06198707957763396
0.9246231155778895,6.93467336683417,0.060809051720618415
0.9547738693467336,6.93467336683417,0.05965084439583518
0.9849246231155777,6.93467336683417,0.05851219452302917
1.0150753768844218,6.93467336683417,0.05739284083396673
1.0452261306532664,6.93467336683417,0.0562925238953788
1.0753768844221105,6.93467336683417,0.05521098613119974
1.1055276381909547,6.93467336683417,0.05414797184409621
1.1356783919597988,6.93467336683417,0.05310322723627803
1.165829145728643,6.93467336683417,0.05207650042959009
1.1959798994974875,6.93467336683417,0.05106754148487932
1.2261306532663316,6.93467336683417,0.050076102420633664
1.2562814070351758,6.93467336683417,0.04910193723089186
1.28643216080402,6.93467336683417,0.048144801902417975
1.316582914572864,6.93467336683417,0.047204454431143995
1.3467336683417086,6.93467336683417,0.04628065483787415
1.3768844221105527,6.93467336683417,0.045373165183252157
1.4070351758793969,6.93467336683417,0.04448174958199217
1.437185929648241,6.93467336683417,0.04360617421637118
1.4673366834170851,6.93467336683417,0.042746207348985495
1.4974874371859297,6.93467336683417,0.041901619334769644
1.5276381909547738,6.93467336683417,0.04107218263228319
1.557788944723618,6.93467336683417,0.040257671814262604
1.587939698492462,6.93467336683417,0.0394578635774468
1.6180904522613062,6.93467336683417,0.03867253675167023
1.6482412060301508,6.93467336683417,0.03790147230823917
1.678391959798995,6.93467336683417,0.03714445336758139
1.708542713567839,6.93467336683417,0.036401265206185564
1.7386934673366832,6.93467336683417,0.03567169526282636
1.7688442211055273,6.93467336683417,0.03495553314408541
1.7989949748743719,6.93467336683417,0.034252570629171086
1.829145728643216,6.93467336683417,0.03356260167404519
1.8592964824120601,6.93467336683417,0.03288542241485922
1.8894472361809043,6.93467336683417,0.03222083117071253
1.9195979899497484,6.93467336683417,0.03156862844573296
1.949748743718593,6.93467336683417,0.03092861693049257
1.979899497487437,6.93467336683417,0.030300601502764604
2.0100502512562812,6.93467336683417,0.02968438922762707
2.040201005025126,6.93467336683417,0.029079789356928194
2.0703517587939695,6.93467336683417,0.0284866133281126
2.100502512562814,6.93467336683417,0.02790467476242936
2.1306532663316577,6.93467336683417,0.027333789462518764
2.1608040201005023,6.93467336683417,0.02677377540939829
2.190954773869347,6.93467336683417,0.02622445275885134
2.2211055276381906,6.93467336683417,0.02568564383722866
2.251256281407035,6.93467336683417,0.025157173136679787
2.281407035175879,6.93467336683417,0.02463886730981482
2.3115577889447234,6.93467336683417,0.02413055516381792
2.341708542713568,6.93467336683417,0.023632067654014675
2.3718592964824117,6.93467336683417,0.023143237876911037
2.4020100502512562,6.93467336683417,0.02266390106271274
2.4321608040201,6.93467336683417,0.02219389456733594
2.4623115577889445,6.93467336683417,0.021733057863922427
2.492462311557789,6.93467336683417,0.021281232533872613
2.5226130653266328,6.93467336683417,0.02083826225740295
2.5527638190954773,6.93467336683417,0.020403992803648126
2.582914572864321,6.93467336683417,0.019978272020312014
2.6130653266331656,6.93467336683417,0.019560949822886656
2.64321608040201,6.93467336683417,0.019151878183446453
2.673366834170854,6.93467336683417,0.018750911119033993
2.7035175879396984,6.93467336683417,0.018357904679646833
2.733668341708542,6.93467336683417,0.01797271693584162
2.7638190954773867,6.93467336683417,0.017595207965963103
2.7939698492462313,6.93467336683417,0.017225239843016573
2.824120603015075,6.93467336683417,0.01686267662119141
2.8542713567839195,6.93467336683417,0.016507384322049977
2.884422110552763,6.93467336683417,0.01615923092039769
2.914572864321608,6.93467336683417,0.01581808632983979
2.9447236180904524,6.93467336683417,0.015483822388045493
2.974874371859296,6.93467336683417,0.015156312841725922
3.0050251256281406,6.93467336683417,0.014835433331340301
3.0351758793969843,6.93467336683417,0.014521061375543957
3.065326633165829,6.93467336683417,0.014213076355389027
3.0954773869346734,6.93467336683417,0.013911359498288846
3.125628140703517,6.93467336683417,0.013615793861762324
3.1557788944723617,6.93467336683417,0.01332626431696536
3.1859296482412054,6.93467336683417,0.013042657532023135
3.21608040201005,6.93467336683417,0.01276486195517739
3.2462311557788945,6.93467336683417,0.012492767797756356
3.2763819095477382,6.93467336683417,0.012226267016980128
3.306532663316583,6.93467336683417,0.011965253298615306
3.3366834170854265,6.93467336683417,0.011709622039485114
3.366834170854271,6.93467336683417,0.011459270329851038
3.3969849246231156,6.93467336683417,0.011214096935674819
3.4271356783919593,6.93467336683417,0.010974002280767899
3.457286432160804,6.93467336683417,0.01073888842884704
3.4874371859296476,6.93467336683417,0.010508659065497096
3.517587939698492,6.93467336683417,0.010283219480058172
3.5477386934673367,6.93467336683417,0.010062476547443246
3.5778894472361804,6.93467336683417,0.009846338709897363
3.608040201005025,6.93467336683417,0.009634715958707404
3.6381909547738687,6.93467336683417,0.0094275198158734
3.6683417085427132,6.93467336683417,0.009224663315745783
3.698492462311558,6.93467336683417,0.009026060986646052
3.7286432160804015,6.93467336683417,0.008831628832468047
3.758793969849246,6.93467336683417,0.00864128431428155
3.7889447236180906,6.93467336683417,0.008454946331932665
3.8190954773869343,6.93467336683417,0.008272535205661237
3.849246231155779,6.93467336683417,0.008093972657735362
3.8793969849246226,6.93467336683417,0.007919181794114123
3.909547738693467,6.93467336683417,0.00774808708614399
3.9396984924623117,6.93467336683417,0.007580614352298395
3.9698492462311554,6.93467336683417,0.007416690739964917
4.0,6.93467336683417,0.007256244707288416
-2.0,7.085427135678391,0.3719362598385343
-1.9698492462311559,7.085427135678391,0.36704223246167245
-1.9396984924623115,7.085427135678391,0.36219676649626337
-1.9095477386934674,7.085427135678391,0.35739961891796235
-1.879396984924623,7.085427135678391,0.3526505451632842
-1.849246231155779,7.085427135678391,0.3479492991497987
-1.8190954773869348,7.085427135678391,0.3432956332967713
-1.7889447236180904,7.085427135678391,0.33868929854624485
-1.7587939698492463,7.085427135678391,0.3341300443845602
-1.728643216080402,7.085427135678391,0.3296176188643107
-1.6984924623115578,7.085427135678391,0.3251517686267311
-1.6683417085427137,7.085427135678391,0.32073223892451014
-1.6381909547738693,7.085427135678391,0.31635877364503134
-1.6080402010050252,7.085427135678391,0.3120311153340303
-1.5778894472361809,7.085427135678391,0.3077490052196672
-1.5477386934673367,7.085427135678391,0.30351218323701185
-1.5175879396984926,7.085427135678391,0.2993203880529312
-1.4874371859296482,7.085427135678391,0.2951733570913788
-1.457286432160804,7.085427135678391,0.29107082655907807
-1.4271356783919598,7.085427135678391,0.2870125314715951
-1.3969849246231156,7.085427135678391,0.2829982056797939
-1.3668341708542715,7.085427135678391,0.27902758189666865
-1.3366834170854272,7.085427135678391,0.27510039172454753
-1.3065326633165828,7.085427135678391,0.27121636568265894
-1.2763819095477387,7.085427135678391,0.2673752332350562
-1.2462311557788945,7.085427135678391,0.26357672281889144
-1.2160804020100504,7.085427135678391,0.2598205618730337
-1.185929648241206,7.085427135678391,0.2561064768670199
-1.1557788944723617,7.085427135678391,0.2524341933303363
-1.1256281407035176,7.085427135678391,0.24880343588201845
-1.0954773869346734,7.085427135678391,0.24521392826056207
-1.0653266331658293,7.085427135678391,0.24166539335413909
-1.035175879396985,7.085427135678391,0.23815755323110696
-1.0050251256281406,7.085427135678391,0.2346901291708043
-0.9748743718592965,7.085427135678391,0.2312628416946248
-0.9447236180904524,7.085427135678391,0.22787541059735741
-0.914572864321608,7.085427135678391,0.22452755497878715
-0.8844221105527639,7.085427135678391,0.2212189932755433
-0.8542713567839197,7.085427135678391,0.21794944329318883
-0.8241206030150754,7.085427135678391,0.21471862223853805
-0.7939698492462313,7.085427135678391,0.211526246752195
-0.7638190954773869,7.085427135678391,0.20837203294130044
-0.7336683417085428,7.085427135678391,0.20525569641247898
-0.7035175879396987,7.085427135678391,0.20217695230497423
-0.6733668341708543,7.085427135678391,0.19913551532396043
-0.6432160804020102,7.085427135678391,0.19613109977402407
-0.6130653266331658,7.085427135678391,0.19316341959279903
-0.5829145728643217,7.085427135678391,0.19023218838474767
-0.5527638190954773,7.085427135678391,0.18733711945507567
-0.5226130653266332,7.085427135678391,0.18447792584376876
-0.4924623115577891,7.085427135678391,0.18165432035974086
-0.4623115577889447,7.085427135678391,0.17886601561508045
-0.4321608040201006,7.085427135678391,0.17611272405938447
-0.40201005025125625,7.085427135678391,0.1733941580141699
-0.3718592964824121,7.085427135678391,0.17071002970734567
-0.341708542713568,7.085427135678391,0.16806005130773724
-0.31155778894472363,7.085427135678391,0.16544393495965307
-0.2814070351758795,7.085427135678391,0.16286139281747467
-0.25125628140703515,7.085427135678391,0.16031213708026354
-0.22110552763819102,7.085427135678391,0.15779588002637118
-0.1909547738693469,7.085427135678391,0.1553123340480372
-0.16080402010050254,7.085427135678391,0.15286121168596759
-0.1306532663316584,7.085427135678391,0.1504422256638765
-0.10050251256281406,7.085427135678391,0.14805508892298055
-0.07035175879396993,7.085427135678391,0.14569951465643532
-0.0402010050251258,7.085427135678391,0.14337521634369643
-0.01005025125628145,7.085427135678391,0.14108190778479715
0.0201005025125629,7.085427135678391,0.13881930313452803
0.05025125628140703,7.085427135678391,0.13658711693650524
0.08040201005025116,7.085427135678391,0.1343850641571169
0.11055276381909529,7.085427135678391,0.13221286021933357
0.14070351758793942,7.085427135678391,0.13007022103636956
0.170854271356784,7.085427135678391,0.12795686304518372
0.20100502512562812,7.085427135678391,0.1258725032398074
0.23115577889447225,7.085427135678391,0.12381685920448673
0.2613065326633164,7.085427135678391,0.121789649146625
0.2914572864321605,7.085427135678391,0.11979059192951674
0.3216080402010051,7.085427135678391,0.11781940710485732
0.3517587939698492,7.085427135678391,0.11587581494501782
0.38190954773869334,7.085427135678391,0.11395953647507341
0.4120603015075375,7.085427135678391,0.11207029350457134
0.4422110552763816,7.085427135678391,0.1102078086590294
0.4723618090452262,7.085427135678391,0.1083718054111504
0.5025125628140703,7.085427135678391,0.10656200811174311
0.5326633165829144,7.085427135678391,0.10477814202033627
0.5628140703517586,7.085427135678391,0.10301993333547543
0.5929648241206027,7.085427135678391,0.10128710922469297
0.6231155778894473,7.085427135678391,0.09957939785413661
0.6532663316582914,7.085427135678391,0.09789652841784797
0.6834170854271355,7.085427135678391,0.0962382311666802
0.7135678391959797,7.085427135678391,0.0946042374368447
0.7437185929648238,7.085427135678391,0.09299427967807568
0.7738693467336684,7.085427135678391,0.09140809148139996
0.8040201005025125,7.085427135678391,0.08984540760651005
0.8341708542713566,7.085427135678391,0.08830596400872218
0.8643216080402008,7.085427135678391,0.08678949786551264
0.8944723618090453,7.085427135678391,0.08529574760262715
0.9246231155778895,7.085427135678391,0.08382445291974885
0.9547738693467336,7.085427135678391,0.08237535481571788
0.9849246231155777,7.085427135678391,0.08094819561329779
1.0150753768844218,7.085427135678391,0.07954271898347383
1.0452261306532664,7.085427135678391,0.07815866996928152
1.0753768844221105,7.085427135678391,0.07679579500915398
1.1055276381909547,7.085427135678391,0.07545384195978293
1.1356783919597988,7.085427135678391,0.07413256011848422
1.165829145728643,7.085427135678391,0.07283170024506427
1.1959798994974875,7.085427135678391,0.07155101458317649
1.2261306532663316,7.085427135678391,0.07029025688116584
1.2562814070351758,7.085427135678391,0.0690491824123947
1.28643216080402,7.085427135678391,0.0678275479950414
1.316582914572864,7.085427135678391,0.06662511201137106
1.3467336683417086,7.085427135678391,0.06544163442647062
1.3768844221105527,7.085427135678391,0.064276876806445
1.4070351758793969,7.085427135678391,0.06313060233606828
1.437185929648241,7.085427135678391,0.062002575835889286
1.4673366834170851,7.085427135678391,0.06089256377878659
1.4974874371859297,7.085427135678391,0.059800334305966575
1.5276381909547738,7.085427135678391,0.05872565724240929
1.557788944723618,7.085427135678391,0.05766830411174967
1.587939698492462,7.085427135678391,0.0566280481506034
1.6180904522613062,7.085427135678391,0.05560466432232398
1.6482412060301508,7.085427135678391,0.054597929330198906
1.678391959798995,7.085427135678391,0.053607621630079316
1.708542713567839,7.085427135678391,0.052633521442442974
1.7386934673366832,7.085427135678391,0.05167541076388967
1.7688442211055273,7.085427135678391,0.050733073378072834
1.7989949748743719,7.085427135678391,0.049806294866061425
1.829145728643216,7.085427135678391,0.04889486261613734
1.8592964824120601,7.085427135678391,0.04799856583302823
1.8894472361809043,7.085427135678391,0.04711719554657734
1.9195979899497484,7.085427135678391,0.046250544619849926
1.949748743718593,7.085427135678391,0.04539840775668083
1.979899497487437,7.085427135678391,0.044560581508664675
2.0100502512562812,7.085427135678391,0.04373686428159024
2.040201005025126,7.085427135678391,0.04292705634132435
2.0703517587939695,7.085427135678391,0.042130959819144914
2.100502512562814,7.085427135678391,0.04134837871653067
2.1306532663316577,7.085427135678391,0.04057911890940894
2.1608040201005023,7.085427135678391,0.03982298815186532
2.190954773869347,7.085427135678391,0.03907979607932182
2.2211055276381906,7.085427135678391,0.03834935421118691
2.251256281407035,7.085427135678391,0.03763147595298114
2.281407035175879,7.085427135678391,0.036925976597946705
2.3115577889447234,7.085427135678391,0.03623267332814297
2.341708542713568,7.085427135678391,0.035551385215037576
2.3718592964824117,7.085427135678391,0.03488193321959426
2.4020100502512562,7.085427135678391,0.03422414019186955
2.4321608040201,7.085427135678391,0.033577830870119146
2.4623115577889445,7.085427135678391,0.032942831879422575
2.492462311557789,7.085427135678391,0.032318971729837866
2.5226130653266328,7.085427135678391,0.031706080814084436
2.5527638190954773,7.085427135678391,0.03110399140476801
2.582914572864321,7.085427135678391,0.030512537651153988
2.6130653266331656,7.085427135678391,0.029931555575494203
2.64321608040201,7.085427135678391,0.029360883068918937
2.673366834170854,7.085427135678391,0.028800359886898053
2.7035175879396984,7.085427135678391,0.028249827644283687
2.733668341708542,7.085427135678391,0.0277091298099373
2.7638190954773867,7.085427135678391,0.027178111700955302
2.7939698492462313,7.085427135678391,0.02665662047650001
2.824120603015075,7.085427135678391,0.026144505131237904
2.8542713567839195,7.085427135678391,0.025641616488408424
2.884422110552763,7.085427135678391,0.025147807192515328
2.914572864321608,7.085427135678391,0.02466293170166333
2.9447236180904524,7.085427135678391,0.024186846279539
2.974874371859296,7.085427135678391,0.023719408987053246
3.0050251256281406,7.085427135678391,0.02326047967364705
3.0351758793969843,7.085427135678391,0.022809919968277154
3.065326633165829,7.085427135678391,0.022367593270081094
3.0954773869346734,7.085427135678391,0.021933364738742387
3.125628140703517,7.085427135678391,0.021507101284555963
3.1557788944723617,7.085427135678391,0.021088671558208504
3.1859296482412054,7.085427135678391,0.020677945940277213
3.21608040201005,7.085427135678391,0.020274796530466134
3.2462311557788945,7.085427135678391,0.01987909713657747
3.2763819095477382,7.085427135678391,0.01949072326323516
3.306532663316583,7.085427135678391,0.019109552100369555
3.3366834170854265,7.085427135678391,0.0187354625114665
3.366834170854271,7.085427135678391,0.018368335021598084
3.3969849246231156,7.085427135678391,0.018008051805236028
3.4271356783919593,7.085427135678391,0.017654496673865615
3.457286432160804,7.085427135678391,0.017307555063399326
3.4874371859296476,7.085427135678391,0.016967114021407506
3.517587939698492,7.085427135678391,0.016633062194172172
3.5477386934673367,7.085427135678391,0.016305289813567297
3.5778894472361804,7.085427135678391,0.015983688683786156
3.608040201005025,7.085427135678391,0.015668152167911835
3.6381909547738687,7.085427135678391,0.01535857517434691
3.6683417085427132,7.085427135678391,0.01505485414311022
3.698492462311558,7.085427135678391,0.014756887032003889
3.7286432160804015,7.085427135678391,0.014464573302667256
3.758793969849246,7.085427135678391,0.014177813906517149
3.7889447236180906,7.085427135678391,0.01389651127058803
3.8190954773869343,7.085427135678391,0.013620569283279203
3.849246231155779,7.085427135678391,0.013349893280014404
3.8793969849246226,7.085427135678391,0.013084390028823044
3.909547738693467,7.085427135678391,0.012823967715852501
3.9396984924623117,7.085427135678391,0.01256853593081315
3.9698492462311554,7.085427135678391,0.012318005652370952
4.0,7.085427135678391,0.012072289233488537
-2.0,7.236180904522612,0.43088146421700807
-1.9698492462311559,7.236180904522612,0.42555532382261213
-1.9396984924623115,7.236180904522612,0.4202780979912719
-1.9095477386934674,7.236180904522612,0.41504956967377454
-1.879396984924623,7.236180904522612,0.4098695204074743
-1.849246231155779,7.236180904522612,0.4047377303303892
-1.8190954773869348,7.236180904522612,0.3996539781956054
-1.7889447236180904,7.236180904522612,0.3946180413859993
-1.7587939698492463,7.236180904522612,0.3896296959292666
-1.728643216080402,7.236180904522612,0.384688716513262
-1.6984924623115578,7.236180904522612,0.37979487650164934
-1.6683417085427137,7.236180904522612,0.37494794794985703
-1.6381909547738693,7.236180904522612,0.37014770162134025
-1.6080402010050252,7.236180904522612,0.3653939070041481
-1.5778894472361809,7.236180904522612,0.3606863323277933
-1.5477386934673367,7.236180904522612,0.35602474458042305
-1.5175879396984926,7.236180904522612,0.351408909526289
-1.4874371859296482,7.236180904522612,0.3468385917235174
-1.457286432160804,7.236180904522612,0.3423135545421705
-1.4271356783919598,7.236180904522612,0.3378335601826073
-1.3969849246231156,7.236180904522612,0.33339836969413095
-1.3668341708542715,7.236180904522612,0.3290077429939286
-1.3366834170854272,7.236180904522612,0.3246614388862978
-1.3065326633165828,7.236180904522612,0.3203592150821571
-1.2763819095477387,7.236180904522612,0.3161008282188396
-1.2462311557788945,7.236180904522612,0.3118860338801655
-1.2160804020100504,7.236180904522612,0.30771458661679285
-1.185929648241206,7.236180904522612,0.30358623996684087
-1.1557788944723617,7.236180904522612,0.2995007464767861
-1.1256281407035176,7.236180904522612,0.2954578577226268
-1.0954773869346734,7.236180904522612,0.2914573243313113
-1.0653266331658293,7.236180904522612,0.28749889600243045
-1.035175879396985,7.236180904522612,0.28358232153016755
-1.0050251256281406,7.236180904522612,0.27970734882550385
-0.9748743718592965,7.236180904522612,0.275873724938677
-0.9447236180904524,7.236180904522612,0.2720811960818869
-0.914572864321608,7.236180904522612,0.26832950765224606
-0.8844221105527639,7.236180904522612,0.2646184042549721
-0.8542713567839197,7.236180904522612,0.2609476297268153
-0.8241206030150754,7.236180904522612,0.25731692715972093
-0.7939698492462313,7.236180904522612,0.25372603892471907
-0.7638190954773869,7.236180904522612,0.25017470669603836
-0.7336683417085428,7.236180904522612,0.24666267147544083
-0.7035175879396987,7.236180904522612,0.24318967361677282
-0.6733668341708543,7.236180904522612,0.2397554528507235
-0.6432160804020102,7.236180904522612,0.2363597483097941
-0.6130653266331658,7.236180904522612,0.23300229855346352
-0.5829145728643217,7.236180904522612,0.22968284159355426
-0.5527638190954773,7.236180904522612,0.22640111491978587
-0.5226130653266332,7.236180904522612,0.2231568555255163
-0.4924623115577891,7.236180904522612,0.2199497999336628
-0.4623115577889447,7.236180904522612,0.21677968422279675
-0.4321608040201006,7.236180904522612,0.21364624405340887
-0.40201005025125625,7.236180904522612,0.2105492146943371
-0.3718592964824121,7.236180904522612,0.20748833104935038
-0.341708542713568,7.236180904522612,0.20446332768388548
-0.31155778894472363,7.236180904522612,0.20147393885192721
-0.2814070351758795,7.236180904522612,0.19851989852302815
-0.25125628140703515,7.236180904522612,0.19560094040945955
-0.22110552763819102,7.236180904522612,0.19271679799348812
-0.1909547738693469,7.236180904522612,0.18986720455476927
-0.16080402010050254,7.236180904522612,0.1870518931978557
-0.1306532663316584,7.236180904522612,0.18427059687980615
-0.10050251256281406,7.236180904522612,0.18152304843789446
-0.07035175879396993,7.236180904522612,0.17880898061740624
-0.0402010050251258,7.236180904522612,0.17612812609951922
-0.01005025125628145,7.236180904522612,0.17348021752925696
0.0201005025125629,7.236180904522612,0.1708649875435114
0.05025125628140703,7.236180904522612,0.16828216879912106
0.08040201005025116,7.236180904522612,0.165731494001003
0.11055276381909529,7.236180904522612,0.16321269593032509
0.14070351758793942,7.236180904522612,0.16072550747271538
0.170854271356784,7.236180904522612,0.15826966164649334
0.20100502512562812,7.236180904522612,0.15584489163092194
0.23115577889447225,7.236180904522612,0.15345093079446592
0.2613065326633164,7.236180904522612,0.15108751272305054
0.2914572864321605,7.236180904522612,0.14875437124831198
0.3216080402010051,7.236180904522612,0.146451240475827
0.3517587939698492,7.236180904522612,0.14417785481331824
0.38190954773869334,7.236180904522612,0.14193394899881995
0.4120603015075375,7.236180904522612,0.13971925812880023
0.4422110552763816,7.236180904522612,0.1375335176862255
0.4723618090452262,7.236180904522612,0.13537646356856156
0.5025125628140703,7.236180904522612,0.13324783211570107
0.5326633165829144,7.236180904522612,0.13114736013780254
0.5628140703517586,7.236180904522612,0.129074784943041
0.5929648241206027,7.236180904522612,0.12702984436525058
0.6231155778894473,7.236180904522612,0.1250122767914562
0.6532663316582914,7.236180904522612,0.12302182118928029
0.6834170854271355,7.236180904522612,0.12105821713421745
0.7135678391959797,7.236180904522612,0.11912120483676482
0.7437185929648238,7.236180904522612,0.11721052516939919
0.7738693467336684,7.236180904522612,0.1153259196933929
0.8040201005025125,7.236180904522612,0.11346713068545432
0.8341708542713566,7.236180904522612,0.11163390116418649
0.8643216080402008,7.236180904522612,0.10982597491635201
0.8944723618090453,7.236180904522612,0.10804309652293663
0.9246231155778895,7.236180904522612,0.10628501138499813
0.9547738693467336,7.236180904522612,0.10455146574929461
0.9849246231155777,7.236180904522612,0.1028422067336783
1.0150753768844218,7.236180904522612,0.10115698235224897
1.0452261306532664,7.236180904522612,0.09949554154025536
1.0753768844221105,7.236180904522612,0.09785763417873526
1.1055276381909547,7.236180904522612,0.0962430111188842
1.1356783919597988,7.236180904522612,0.09465142420614536
1.165829145728643,7.236180904522612,0.09308262630400985
1.1959798994974875,7.236180904522612,0.09153637131751796
1.2261306532663316,7.236180904522612,0.09001241421645324
1.2562814070351758,7.236180904522612,0.08851051105822226
1.28643216080402,7.236180904522612,0.08703041901040537
1.316582914572864,7.236180904522612,0.08557189637297867
1.3467336683417086,7.236180904522612,0.08413470260019147
1.3768844221105527,7.236180904522612,0.0827185983220943
1.4070351758793969,7.236180904522612,0.08132334536570895
1.437185929648241,7.236180904522612,0.07994870677583335
1.4673366834170851,7.236180904522612,0.07859444683547259
1.4974874371859297,7.236180904522612,0.07726033108588885
1.5276381909547738,7.236180904522612,0.075946126346265
1.557788944723618,7.236180904522612,0.0746516007329713
1.587939698492462,7.236180904522612,0.07337652367843221
1.6180904522613062,7.236180904522612,0.0721206659495846
1.6482412060301508,7.236180904522612,0.07088379966592265
1.678391959798995,7.236180904522612,0.06966569831712068
1.708542713567839,7.236180904522612,0.06846613678023321
1.7386934673366832,7.236180904522612,0.0672848913364615
1.7688442211055273,7.236180904522612,0.06612173968748407
1.7989949748743719,7.236180904522612,0.0649764609713476
1.829145728643216,7.236180904522612,0.06384883577791106
1.8592964824120601,7.236180904522612,0.0627386461638401
1.8894472361809043,7.236180904522612,0.061645675667146196
1.9195979899497484,7.236180904522612,0.06056970932127143
1.949748743718593,7.236180904522612,0.05951053366870918
1.979899497487437,7.236180904522612,0.05846793677416164
2.0100502512562812,7.236180904522612,0.057441708237230736
2.040201005025126,7.236180904522612,0.056431639204640775
2.0703517587939695,7.236180904522612,0.05543752238198597
2.100502512562814,7.236180904522612,0.05445915204500964
2.1306532663316577,7.236180904522612,0.05349632405040436
2.1608040201005023,7.236180904522612,0.052548835846137835
2.190954773869347,7.236180904522612,0.051616486481301446
2.2211055276381906,7.236180904522612,0.05069907661548158
2.251256281407035,7.236180904522612,0.04979640852765091
2.281407035175879,7.236180904522612,0.048908286124586066
2.3115577889447234,7.236180904522612,0.04803451494880012
2.341708542713568,7.236180904522612,0.04717490218600884
2.3718592964824117,7.236180904522612,0.0463292566721085
2.4020100502512562,7.236180904522612,0.045497388899688754
2.4321608040201,7.236180904522612,0.04467911102406666
2.4623115577889445,7.236180904522612,0.043874236868850204
2.492462311557789,7.236180904522612,0.0430825819310327
2.5226130653266328,7.236180904522612,0.04230396338561953
2.5527638190954773,7.236180904522612,0.04153820008979103
2.582914572864321,7.236180904522612,0.04078511258660143
2.6130653266331656,7.236180904522612,0.04004452310822172
2.64321608040201,7.236180904522612,0.03931625557872662
2.673366834170854,7.236180904522612,0.038600135616428936
2.7035175879396984,7.236180904522612,0.03789599053576776
2.733668341708542,7.236180904522612,0.03720364934875339
2.7638190954773867,7.236180904522612,0.036522942765971456
2.7939698492462313,7.236180904522612,0.03585370319715456
2.824120603015075,7.236180904522612,0.0351957647513244
2.8542713567839195,7.236180904522612,0.03454896323650809
2.884422110552763,7.236180904522612,0.03391313615903722
2.914572864321608,7.236180904522612,0.033288122722431236
2.9447236180904524,7.236180904522612,0.03267376382587463
2.974874371859296,7.236180904522612,0.03206990206229172
3.0050251256281406,7.236180904522612,0.03147638171602364
3.0351758793969843,7.236180904522612,0.03089304876011824
3.065326633165829,7.236180904522612,0.03031975085323347
3.0954773869346734,7.236180904522612,0.02975633733616672
3.125628140703517,7.236180904522612,0.02920265922801167
3.1557788944723617,7.236180904522612,0.02865856922195205
3.1859296482412054,7.236180904522612,0.02812392168069905
3.21608040201005,7.236180904522612,0.027598572631578788
3.2462311557788945,7.236180904522612,0.02708237976127765
3.2763819095477382,7.236180904522612,0.026575202410252605
3.306532663316583,7.236180904522612,0.02607690156681191
3.3366834170854265,7.236180904522612,0.025587339860878595
3.366834170854271,7.236180904522612,0.025106381557436195
3.3969849246231156,7.236180904522612,0.024633892549674512
3.4271356783919593,7.236180904522612,0.024169740351834015
3.457286432160804,7.236180904522612,0.02371379409176019
3.4874371859296476,7.236180904522612,0.023265924503177344
3.517587939698492,7.236180904522612,0.02282600391768744
3.5477386934673367,7.236180904522612,0.02239390625650019
3.5778894472361804,7.236180904522612,0.021969507021906736
3.608040201005025,7.236180904522612,0.02155268328850032
3.6381909547738687,7.236180904522612,0.02114331369415572
3.6683417085427132,7.236180904522612,0.020741278430770067
3.698492462311558,7.236180904522612,0.020346459234780297
3.7286432160804015,7.236180904522612,0.019958739377457287
3.758793969849246,7.236180904522612,0.019578003654989733
